Track Name,Artist Name,Track ID,Album ID,Artist ID,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Time Signature,Mode,Duration (ms),Popularity
Farás Outra Vez (Do It Again) - Acústico,Marcos Freire,2dXnZ1BfuwpqLlrJMYDeRV,1YUb1w9Y3xAzQOrAS07zJN,1WhgPbb1dZTZWicZlNbB7g,gospel,0.34,0.463,-6.736,0.0325,0.811,0,0.138,0.505,95.097,10,4,1,296875,35
"Está Tudo Bem (feat. Diego Karter, Duo Franco, Áquila, Raquel Miranda, Idma Brito, Giovannine & Maressa Cruz)",Fabio Sampaio,2vsNvqFZFEpQFJfsaGSn37,0xJQio0qiE1h87wposYvtM,32grGWeFFc1cgsrGIV5j7N,gospel,0.488,0.446,-5.193,0.0292,0.695,0,0.125,0.199,99.915,5,4,1,215295,37
"Ei, Você",Fernanda Madaloni,2sLMN5XaiUDDEjIL7Gabxi,79V8dpsBPYR5I5XKt2mbOh,2zooTs2rDXKbq4kN7BKivZ,gospel,0.445,0.265,-8.137,0.0312,0.874,0,0.121,0.28,131.499,10,4,1,274467,35
Santo - Acústico,Fernandinho,240EAtaZRleOj2CVcW6cpA,0SVVv1VaL4w98AqlcMIaAe,6iAY2AyUZLSX3PWLIAfFZY,gospel,0.482,0.529,-8.941,0.029,0.204,0,0.0921,0.16,180.134,1,4,0,356215,49
Apenas um Rascunho (feat. Eli Soares),Kleuder Leão,0mhUZvUCWUdStTS3auZcDo,5SBfBAdERjPdm2AGehXySV,7Ft5r1OOfJxIoMrm61T8tk,gospel,0.559,0.255,-10.031,0.0291,0.761,1.08e-05,0.101,0.226,113.962,4,4,1,222176,38
"Senhor, Preciso de Ti (Lord, I Need You)",Paulo Cesar Baruk,0OF2DIIrDMpFhPuNMIYdMd,6qAEPnY469lBFPykXXXGys,0GQKmEguhkY8DCzH4NdJvD,gospel,0.209,0.341,-10.403,0.0357,0.808,0.000117,0.145,0.0908,80.821,10,3,1,264320,43
Eu Me Rendo (I Surrender) - Acústico,Ministério Mergulhar,0e4Ae3r1i8FsEDxVLyP8LB,7koQFV6RTpkbuiSUubuxSl,1fSxRBeYGW7w0EtU9L6Gaf,gospel,0.259,0.26,-12.373,0.0305,0.846,0,0.0898,0.103,153.947,5,3,1,374097,52
Até o Fim,Diego Karter,5pYCKUDdBvxK8Zhxr4ywri,1adgtw24sgeeH5kEWz2Yyv,7y1jUw8GzgpQzqmmn0einF,gospel,0.325,0.525,-7.567,0.0284,0.0261,0.000673,0.109,0.254,76.623,10,4,1,225677,35
Algo Novo - Acústico,Lukas Agustinho,7xIoYG2DgfZ92SkIzHZzXm,5mT4Ohgb4ZJe2AN22B62mG,14IQ7niDNXIIrOSjr32E7O,gospel,0.468,0.221,-10.06,0.0343,0.884,0,0.0568,0.275,130.972,2,4,1,217827,44
Emanuel (Ao Vivo),Áquila,57WeNtWkc862JwftIr9m5B,0uOk9gOPnHZCGKO3DNkBEC,4z6EQDJNZwMQ6uHmjL87nQ,gospel,0.257,0.437,-6.793,0.0304,0.787,0,0.825,0.432,84.36,6,4,0,278686,39
A Mensagem da Cruz (Rude Cruz),Altomonte,1QjgCJPpxdOx8NSi45KqaA,3e3rh4JcxFoAJcIyidSYGQ,0og3M3KKOkuzyw2L6PH6tu,gospel,0.319,0.266,-10.286,0.0345,0.937,6.23e-06,0.0939,0.175,124.87,4,3,1,372422,36
Melhor Lugar: Sessão Acústica,Marcelo Markes,7fpvwvVR2zhNaWUAUDXznF,1Rz6o5OcmhO1YevBCg8bvw,6SuvEQMnKI1I4rfErcOdi2,gospel,0.335,0.298,-12.329,0.0328,0.859,0.00183,0.109,0.105,126.957,8,4,0,252874,40
Até Que Tu Sejas o Primeiro - Acústico,Ton Molinari,1JiUNbAkkAtmCQLuKcdGSc,0OcToYPbbdIO4d6p7SJZ2n,2qdD7yDxhXo9DVvyYQveao,gospel,0.312,0.263,-10.866,0.029,0.879,0.000421,0.113,0.124,148.041,9,3,1,386000,41
Não Mais Escravos - Acústico,Lukas Agustinho,0NW8ucEVIPzLRp4zBhJyv4,1LC96GSyEYHJaKg6314wB3,14IQ7niDNXIIrOSjr32E7O,gospel,0.474,0.269,-8.663,0.0284,0.595,0,0.108,0.234,139.665,9,4,1,246507,42
Recomeçar,Diego Karter,38xsb628AajcMiMOXr3MR6,6RCZVCNWPM87w17ZNP4Tcv,7y1jUw8GzgpQzqmmn0einF,gospel,0.524,0.489,-8.908,0.0347,0.73,1.1e-05,0.12,0.233,86.042,9,4,1,230793,42
Nova Canção,Felipe Valente,4lQvKqzgMgwdsNnSGLkzlP,5JSTFlvhD0OyS6lEO5ztiq,3tybwof5hhq09nqwDiESev,gospel,0.602,0.378,-14.082,0.0288,0.691,0.0035,0.108,0.269,138.025,0,4,1,206053,37
Minha Oração - Acústico,Dunamis Music,0gDLKgyM96cYpcLsmI0pXA,2BtegVGySVmboUU9GF3Ehj,1qtVabPP0TkBR3UyFHL7Ce,gospel,0.238,0.272,-8.703,0.031,0.866,0,0.113,0.346,72.706,0,3,1,472000,40
Segure Minhas Mãos - Acústico,Jhonas Serra,0bVh7xl9MWYCmLI2GfmjCx,2Ks64dAaTIMAa0AaPoCXhY,0WsTM0BMHTqJM5M7EGX4EH,gospel,0.436,0.262,-14.444,0.0367,0.842,0,0.0767,0.35,133.676,6,4,1,437015,39
O Que Se Faz Aqui pra Ser Feliz - Acústico,Nathan Asafe,3LH84g4ns7kiJtOvZkyoea,2Io37WuevaunbyNIzqpj0v,5ChPhSZzFXnTujdXY0FhMA,gospel,0.514,0.434,-6.957,0.0299,0.834,5.9e-06,0.222,0.271,73.644,2,4,1,302750,39
Me Ensina a Depender - Acústico,Mateus Brito,10M2B7anqmnAt9WMOx2uF5,0PNv7VZInAxcLcZwYGPYCl,12sMRxeNux6TB0Kz1rVcLN,gospel,0.343,0.333,-14.188,0.0265,0.724,0.000264,0.352,0.434,97.338,7,4,1,290645,38
Graça,Diego Karter,3BN4xe8O4gU05mA6tevLKR,6uktRc9WWJy9JcsxJnO5E6,7y1jUw8GzgpQzqmmn0einF,gospel,0.695,0.4,-11.063,0.0475,0.839,0,0.125,0.353,110.813,2,4,1,215405,38
Milagres - Acústico,Lukas Agustinho,6ael0a5FVQXGupOfzpkoOB,7p8ZJylSvIeJZcGGUvBcnE,14IQ7niDNXIIrOSjr32E7O,gospel,0.246,0.26,-9.556,0.0334,0.776,0,0.146,0.129,90.369,2,3,1,290000,35
Nunca Te Deixarei - Acústico,Welcson,4GnEfHMHLZaoQU2UiWI3Ku,6wL4XGAa6V2EVJdE08ol55,24KBFgKuNtKpvYdxm5CAqN,gospel,0.607,0.341,-9.299,0.0303,0.604,0,0.107,0.256,119.874,2,3,1,201000,37
Além do Rio Azul - Acústico,Julia Vitória,5c1TKyPx3H9KqzAZWSaqC6,179cAV1v2sG8INY8xv2OZK,6tLHGlt7L7raSf6vr96hWi,gospel,0.536,0.296,-7.196,0.0274,0.942,3.29e-05,0.164,0.21,136.916,7,4,1,281480,46
Pra Sempre - Acústico,Fernandinho,3uLESUUCo5sq0c03Q0WxFr,5WSufwHXuerKqxUiLZQ5To,6iAY2AyUZLSX3PWLIAfFZY,gospel,0.42,0.685,-4.763,0.0304,0.13,0,0.0634,0.15,145.874,0,4,1,331920,55
Face de Amor,Leidy Murilho,4lqW7QO2Pwkwyevskdnprm,4DJlNlonXH1LNIHH5OPIKd,4tld50GNxSiqbzRGRi5nwv,gospel,0.36,0.395,-10.372,0.0529,0.642,0,0.13,0.333,200.041,9,4,1,214659,33
Ele Mudará,Gabriel Tavela,2X4wT4QUUQl7tL9dI0ELH8,3su6MTa1S1Zrli6mCyfGKZ,2oKH8ULbVEfOGrquTeOgh3,gospel,0.54,0.375,-10.604,0.0325,0.861,0,0.14,0.523,140.055,11,4,1,240500,35
Farol,Cintia Alves,1yw2faNxirLAEgPUmm9zkB,19Pm9CzZ3FAdecPfZuA9Fa,44QKgWEOgO8Au3u2fzrTAo,gospel,0.6,0.268,-13.403,0.0302,0.761,0,0.122,0.269,129.897,0,4,1,252253,35
Lugar Secreto / Qual É O Pensamento,Trilo,6Kap705m9jHPY9CbyBopkk,1pJNA4RcbsPPY8Rpf8aJK6,76bLMQAatDGLJ8yyuyVPjD,gospel,0.581,0.45,-6.264,0.0527,0.844,0,0.188,0.5,149.961,0,4,0,211818,39
Prossiga,Nani Azevedo,3BXyIobmrRSKBluqalspMi,4fY5eKN9tjRUnQTGO1zTs1,4cQ6a3aHARZkZb8ZwqwInF,gospel,0.488,0.298,-11.192,0.0356,0.734,2.64e-06,0.1,0.193,94.352,4,4,1,307319,35
Nosso Amigo,Dunamis Music,1foRQuDW2S0uvU0fe9upd6,3HWvjGkikcaqb3fg2uMybn,1qtVabPP0TkBR3UyFHL7Ce,gospel,0.5,0.202,-8.876,0.0332,0.864,4.79e-05,0.123,0.198,137.832,4,4,1,522000,37
Deserto,Os Arrais,61fJbKeTzsoKwSgYEFjmsY,6AQjmvg9tvK1584vkpNZeA,1Ja8qReIBoi7Z6ik0AQ6zS,gospel,0.446,0.221,-17.759,0.0299,0.719,0.0458,0.116,0.24,73.662,11,4,0,302653,41
Por Toda Terra: Releitura,Vocal Livre,02gVcvD8pO5ykRGkrtIHBq,2tg2BbJGxG6ygnGLGFJ0aT,36vknDs4OtlCZuloFIJAhN,gospel,0.541,0.25,-9.337,0.029,0.782,0,0.112,0.323,145.965,10,4,0,265003,41
Quando o Espírito Soprar,Matheus Rizzo,4QBqYqSbjITeRkcQXcca2K,1NIkTrRBCY0dykinOhj3MC,6UHIabLGNVJuFaEODpWoPP,gospel,0.325,0.221,-12.044,0.0369,0.521,0,0.129,0.251,93.356,0,4,1,297653,33
Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) - Ao Vivo,Paulo Cesar Baruk,06I10BV3eKbBeWMELGddHT,0Gdv1W2qUBvyGokxjDmK71,0GQKmEguhkY8DCzH4NdJvD,gospel,0.426,0.618,-7.159,0.0396,0.625,5.55e-06,0.484,0.209,135.963,4,4,1,513960,53
Valeu a Pena: Releitura,Vocal Livre,49pcbzSIk8GU3SZ1geQowm,2tg2BbJGxG6ygnGLGFJ0aT,36vknDs4OtlCZuloFIJAhN,gospel,0.592,0.215,-9.233,0.0364,0.878,0,0.109,0.491,113.982,8,3,1,234613,39
Hoje É o Dia de Voltar,Matheus Rizzo,5raVRdHXYTy2rdAIw7ZJ0m,7CEgVMbRJBBmiLjQQgYRe2,6UHIabLGNVJuFaEODpWoPP,gospel,0.312,0.17,-12.927,0.0325,0.85,6.52e-06,0.114,0.104,135.075,4,5,1,290805,31
Essence (feat. Justin Bieber & Tems),WizKid,1mSdbey7RstGLY2udgXv74,0Rn8NAh8NnoaCOt8r8Tc3e,3tVQdUvClmAT7URs9V3rsp,afro,0.835,0.691,-5.828,0.113,0.0159,1.44e-05,0.108,0.581,103.999,0,4,1,263289,80
Sere - Remix,Spinall,6kxo2n2WY48fAhLuiwYOAb,2VTdHWIwS3hf7Yi1I14ZG9,2NtQA3PY9chI8l65ejZLTP,afro,0.778,0.66,-6.662,0.0592,0.156,0,0.137,0.747,110.016,7,4,0,194182,61
Monalisa,Lojay,1zwZ26A7OA5wTrA3FejCLL,7zx9F3ehp4NIcts4Tq0Oc8,3ONGmday8YN8AkbsRk01iL,afro,0.827,0.705,-6.756,0.0429,0.0813,0.00556,0.102,0.624,113.006,10,4,0,213992,65
Who's True,Tion Wayne,4kAfcnWg0tap0Ev1DCEmJu,2ZbmocTqROw4q0WdlO6daS,7b79bQFziJFedJb75k6hFt,afro,0.749,0.569,-5.165,0.189,0.504,0,0.0788,0.648,133.472,7,5,1,216014,58
Gimmie (feat. Rema),Diamond Platnumz,6s5wglU27mZ8yTjbEJXFRV,7smV0L7kT4G5UBvk7jfLWC,3cAisWS37sGCCtRgWfvrod,afro,0.773,0.714,-3.786,0.272,0.236,0,0.0492,0.912,107.946,7,4,0,162361,50
Jabole,Spinall,2zHalMMFk6lrhUUAhXFR4X,3sogXCALTZERXTr4Q6qgq6,2NtQA3PY9chI8l65ejZLTP,afro,0.708,0.738,-6.779,0.0601,0.247,0.0561,0.104,0.55,100.101,5,4,0,165300,42
love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,4gvrJnKCKIPiacNsWVQwEU,5NzoKSfocwLOb6o0lXfTM9,048LktY5zMnakWq7PTtFrz,afro,0.579,0.596,-4.823,0.0561,0.436,0.0938,0.0549,0.443,119.9,8,3,1,188369,92
Makossa Riddim,Juls,2uPAh4fNzCxOG3zHrN4yuU,2Mju5QRHhBPkUQajYKTUSH,7BIkk865pwBrSZetA8Izic,afro,0.871,0.488,-7.875,0.0566,0.000613,0.619,0.175,0.301,113.022,1,4,1,276429,47
Sip (Alcohol),Joeboy,4tr4oHjFijp0EgISHYDIXe,5Pvx6i7lDdbDMO79DE9FHR,1XavfPKBpNjkOfxHINlMHF,afro,0.812,0.616,-7.377,0.174,0.792,0.000464,0.0971,0.842,99.996,10,4,0,158400,68
4AM,Manny Norté,1b6seOTvtPREZUKqjhUtl5,1lOAu6ugGCM0WVXfmdwEnO,5IZXhE6DcoszTt30hAeJuw,afro,0.735,0.801,-6.742,0.0636,0.00772,5.6e-05,0.258,0.867,104.998,11,4,0,225147,57
Cover Me (feat. Wizkid),StarBoy,4T5Wm2tAqZ4RZs8z0Hn7Wg,5nhLODdncnkg3rVlzva3YY,6w2IGYYbcQENdjdjU2IFo4,afro,0.832,0.788,-3.3,0.0743,0.372,2.52e-06,0.18,0.72,100.093,0,4,0,198657,46
Fendi (feat. Joeboy),Blaqbonez,0qFhAo95HuSnwgtwa8PVTe,34tZdQwqkLwmCE6a4armXv,12kjvw4e3gLp6qVHO65n7W,afro,0.476,0.94,-3.911,0.435,0.126,0.000474,0.0591,0.58,191.395,1,4,0,185117,49
eWallet (feat. Casper Nyovest),KDDO,6EitC84JZd7Wxmbaje0KAo,5ostKI8pEKByvelgrNG1Rd,7zNK87FEWbBWd4ecCEq5rR,afro,0.819,0.549,-9.179,0.0457,0.101,2.37e-06,0.143,0.788,115.036,3,4,0,168750,41
Understand,Omah Lay,1nQiwHGudWwdxv5KuhiB0D,31MytyaOVU3A8OApF4HaO5,5yOvAmpIR7hVxiS6Ls5DPO,afro,0.697,0.653,-7.284,0.102,0.166,0.231,0.0911,0.627,99.982,0,4,1,174545,43
West Indies,Koffee,6GbvWYsT5sWXYgo8Bw6HPE,0JQXq0ZM0Nugq7QISjEDAq,1gWjcmBsveEYMxOZ0VRi32,afro,0.754,0.638,-7.951,0.303,0.118,0,0.204,0.437,90.137,5,4,0,237459,62
High,Adekunle Gold,7l8VNas2HcqyvsvOSjXDQt,1aGAwIFTyyw5YlbspR0mq9,2IK173RXLiCSQ8fhDlAb3s,afro,0.802,0.864,-5.442,0.0386,0.106,0.00107,0.0408,0.828,115.997,6,4,0,193758,66
Question (feat. Don Jazzy),Burna Boy,163l4xzEe3JAfPbv0kYNQo,0QOalrk1Kbdbt6p38FgBdA,3wcj11K77LjEY1PkEazffa,afro,0.847,0.527,-9.359,0.0465,0.0854,0.000303,0.153,0.746,104.052,4,4,1,168462,64
Fountains (with Tems),Drake,08XWh5c0BMyD1nKVxxl91z,3SpBlxme9WbeQdI9kx7KAV,3TVXtAsR1Inumwj472S9r4,afro,0.843,0.485,-8.735,0.195,0.181,0.0675,0.107,0.689,100.053,10,4,0,192418,81
Sinner,Adekunle Gold,3k6Y1ESBwF1low4hHsY4wu,1kpkSvYRz40cdD1GvfN7OJ,2IK173RXLiCSQ8fhDlAb3s,afro,0.507,0.548,-6.509,0.38,0.745,0,0.198,0.51,136.041,1,5,0,174118,65
Slow Down,King Promise,06NG4AQXXeWnnODyUCC6ZU,1M7aXbvLJZZU0tcW75opXe,4tIKaxUmpXzshok2yCnwdf,afro,0.842,0.446,-9.91,0.0695,0.672,0.0396,0.111,0.676,110.106,5,4,0,177373,54
Can't Let You Go - Remix,Stefflon Don,1jpWdlkRzrWWSg3tESHf34,5uB7MTykLx39PBynOcJIKC,2ExGrw6XpbtUAJHTLtUXUD,afro,0.742,0.678,-6.258,0.0528,0.0429,1.56e-06,0.141,0.528,104.99,7,4,1,194856,50
Breakup Riddim,DJ Aroma,6eQJlOBTVunZYc0DvVj1H0,4jgEls0nOqJJdC2WepmEdf,6JAmITwWmfcxmfTMRw1Qtq,afro,0.8,0.647,-9.473,0.0352,0.0672,0.00154,0.0648,0.203,115.025,6,4,0,204549,47
Bad From Early (feat. Buju & TSB),Darkoo,4BzMmW4PX6JtdpTxh3iQLx,4BdRr4HoEaJywL6eVB9xW7,4QSTyDpxsKmv3UfavVUImR,afro,0.77,0.676,-5.091,0.0544,0.0128,0.00532,0.0822,0.766,105.987,6,4,1,192453,54
Bend It Ova/Amazing,Frenna,7lg5ZmZvpiJjMoYYuMBpiF,5b7fMHNr6swGnrLALMNrrr,6m1LYS5NQonxjOcQFPQOb5,afro,0.631,0.6,-6.656,0.17,0.0492,1.76e-06,0.0664,0.379,122.039,9,5,1,303152,49
Repeat (feat. Koffee),J Hus,6Yblv6BbZHIkyrpYl4E0Zk,3ORNNahv0Z1IU0AKoliZwn,2a0uxJgbvvIRI4GX8pYfcr,afro,0.867,0.725,-5.199,0.141,0.0099,6.26e-06,0.127,0.537,91.966,6,4,0,153147,59
Shopping Spree (feat. Chris Brown & Young Thug),DaVido,1ln2sDL64h9Y0PJIrUogM6,5Af7bJAiAKBCazSQU8BOsD,0Y3agQaa6g2r0YmHPOO9rh,afro,0.489,0.646,-6.365,0.229,0.163,0,0.107,0.384,69.011,6,3,1,213892,59
234,Minz,2tVwFqp9J64M5NrvrD7Jqj,6i0kdpZDQn2Vjqsv7ooTdO,2XNwtpu314ZSFziTt0ZqZT,afro,0.805,0.365,-11.228,0.256,0.763,0.00127,0.0944,0.658,102.13,1,4,1,115588,44
Feeling,LADIPOE,29e2gdZN35wxeGgDtkXjIa,7HUbrb8z5gdwm9OoPEDh5A,379IT6Szv0zgnw4xrdu4mu,afro,0.615,0.575,-6.515,0.4,0.26,4.27e-06,0.324,0.552,134.791,7,5,0,224000,67
Fashion Killer,Ayra Starr,3R2Etej4zzbt8LTs3rvJA1,0AjdvP8p42lwSzmN0PpwJv,3ZpEKRjHaHANcpk10u6Ntq,afro,0.777,0.674,-8.998,0.147,0.236,0.00039,0.138,0.336,99.966,5,4,0,177000,60
Le temps,Tayc,360oH1CqXe9XXzbbi6hvyr,201N2ngAenwI2FBD3EpzpL,7gU9VyFRN3JWPJ5oHOil60,afro,0.594,0.597,-6.084,0.165,0.105,0.000103,0.0748,0.639,201.906,6,4,1,197241,64
Badder,Solana,7cvkAQv7Q5ckhUnsChfACr,657vF4YcaTD81ZjHt0vKEr,3l476od4bTSjScrR20hpjR,afro,0.839,0.629,-5.03,0.0729,0.64,0.00122,0.0913,0.712,124.945,6,4,0,155520,39
Summeryomuthi,Blaq Diamond,3pLUJWBRx9PBdphuNxn3Ka,23qbw9oHWVJWpBE9X02dMl,7hdf9DSpgCpqVh03Ql1LKe,afro,0.847,0.862,-2.87,0.0765,0.00905,0.00122,0.085,0.445,99.996,0,4,0,273600,6
Slow Down (feat. Tion Wayne),Darkoo,1kW0R9RBRSZe9sWjp8DkKY,4slIaFabUZiXFQt1LJXTu1,4QSTyDpxsKmv3UfavVUImR,afro,0.601,0.5,-6.665,0.192,0.66,3.6e-06,0.106,0.429,102.617,8,4,0,198058,56
Let Dem Kno,Smallgod,1DcfJPW7bEvqOGB5o1GWAc,0GZCzgizjdJScinA7TfAWP,4qgwPhVCW359a62QYueaVP,afro,0.847,0.511,-6.69,0.0724,0.00723,0.0128,0.268,0.676,109.033,11,4,1,178349,46
Ring My Line (feat. Headie One),King Promise,3zSxIsQe6ezMc1Xr8Fuvz4,4kQjfos3CoetMeTYxZoGxe,4tIKaxUmpXzshok2yCnwdf,afro,0.554,0.679,-4.007,0.137,0.251,0,0.15,0.284,103.462,8,4,1,203093,57
Big Thug Boys,AV,5dFSwQk7dEGgccEpyzqskS,33XnJkxrpCyni7MnbnZPCj,4zSFP72igZmzWSRpK7AepF,afro,0.861,0.721,-4.473,0.133,0.39,0.00827,0.108,0.831,108.105,10,4,0,172690,65
No Wahala,1da Banton,4vHy2IHzf3EabEa7oMpUZB,4lPTjESEvOe5pvtLbralQ3,6dlzQ6fiPna40trq1Ek6cb,afro,0.808,0.639,-7.244,0.147,0.621,0.0281,0.231,0.612,105.016,11,4,0,162286,48
Anoti,WizKid,60lUecrFeE2t6QMJ1Nmsve,6bCs4XCCkm9cTwlswlu0VD,3tVQdUvClmAT7URs9V3rsp,afro,0.634,0.73,-7.353,0.385,0.378,2.04e-05,0.0985,0.575,101.901,11,4,0,181360,66
KOLO (feat. Oxlade),Ice Prince,1UM3RVanAaakxcx9GkfNTL,4SGcHxa7P2vKHNknKXYRXu,1sSt1DqqqFLkPwfrqafVyn,afro,0.629,0.741,-1.521,0.146,0.532,0,0.119,0.816,103.715,11,4,0,168013,56
Loyal (feat. NSG),Tion Wayne,5XDJOlzaw1FCsz75I6Vjuh,4YWgs2cK2u6lrIzM9Ve2wc,7b79bQFziJFedJb75k6hFt,afro,0.568,0.63,-5.705,0.247,0.336,1.59e-06,0.128,0.706,99.727,11,4,0,258950,58
If E Happen For Lagos,Runtown,23f5XFt8ITHfcsTSqKVzui,6WqjFeXSfin3nzqyPzlIGy,6mMtnxEQkYoY5FfJIQ9Rhb,afro,0.745,0.792,-4.944,0.124,0.464,0.000186,0.084,0.742,92.033,3,4,0,211302,44
Go,BenjiFlow,2eoJHHLFlADDkbyOm3icMf,6PdBkfE508vLyjZdFGZsaP,3NRpcByltnHx7oZxWbg8Lt,afro,0.641,0.571,-7.792,0.0619,0.141,0.393,0.147,0.444,111.123,2,4,0,149000,43
Everything Nice (feat. Haile),Headie One,7rPAWXc1miqF6AeJ5U0nMA,0fq4uzIIA44Bkw0fCQ5KAU,6UCQYrcJ6wab6gnQ89OJFh,afro,0.609,0.68,-6.779,0.0621,0.0282,0,0.275,0.282,97.063,1,4,1,219720,45
Peru,Fireboy DML,0lk5tzmaJWVAv5GBvpm3xu,79O3iaxnmfBDwqueQJiNBe,75VKfyoBlkmrJFDqo1o2VY,afro,0.951,0.415,-6.847,0.077,0.572,0.00403,0.0792,0.633,108.014,7,4,0,151641,71
Trouble,DRB Lasgidi,319xYgRF9JFpGLTtiCDhC7,7tFUesVQ7An8e5pEu7sPYv,5jypR313fdSfpa6y1GMLqZ,afro,0.825,0.738,-5.612,0.166,0.0194,0,0.294,0.555,110.906,10,4,0,194595,56
Shake Body,Masterkraft,2gdaJi5fBtMFUlLMdJsKX2,5JdBaiXMegtbhQFdYYnGfY,0lEUtJddtvvDlxtEmF9j0m,afro,0.815,0.751,-6.381,0.0362,0.126,0.0392,0.0758,0.852,112.004,4,4,0,189040,43
Blessed (feat. Damian Marley),WizKid,1eUTZXovJXU3Eb1Gyk1ibK,6bCs4XCCkm9cTwlswlu0VD,3tVQdUvClmAT7URs9V3rsp,afro,0.612,0.651,-6.974,0.281,0.0864,0,0.368,0.902,90.272,1,4,0,262973,52
System (feat. WizKid),Dave,5gOtq0sKU24ZF8hnXlSp1V,6HwzIlrCDq3WF9vMq8meqG,6Ip8FS7vWT1uKkJSweANQK,afro,0.817,0.669,-4.278,0.1,0.105,1.25e-06,0.247,0.693,106.934,0,4,0,181550,68
On My Way,Solana,4BAooln5btP0v1nwlWyK76,657vF4YcaTD81ZjHt0vKEr,3l476od4bTSjScrR20hpjR,afro,0.782,0.532,-7.517,0.0625,0.767,1.87e-05,0.127,0.46,102.998,6,4,1,170097,37
Ye,Burna Boy,3FskQrDXcY24ur2fCvz35O,26du6obYLeY1vf6xIJ1l0D,3wcj11K77LjEY1PkEazffa,afro,0.503,0.592,-5.923,0.444,0.0181,0.00014,0.169,0.344,201.85,5,4,0,231618,71
Somebody’s Son (Ft Brandy),Tiwa Savage,3Z9B9GQ2fFx4IRCG8bbWys,4kaFvICfRtvFJawQ6p7VSW,1hNaHKp2Za5YdOAG0WnRbc,afro,0.705,0.809,-4.484,0.068,0.145,5.75e-05,0.216,0.508,107.21,5,4,1,218131,65
Non Living Thing (feat. Oxlade),Sarkodie,5Ky8pIlNDaSQtxfY45dqMw,3yg34MqlH23DzPdIGFNwQU,01DTVE3KmoPogPZaOvMqO8,afro,0.795,0.715,-4.923,0.0779,0.248,0,0.138,0.689,106.932,9,4,0,229346,55
Close To Me,Juls,6TyFIUgedV7EkYdk6nS4aw,2Mju5QRHhBPkUQajYKTUSH,7BIkk865pwBrSZetA8Izic,afro,0.432,0.606,-6.878,0.309,0.103,0,0.101,0.578,175.922,4,4,1,180351,55
Kilometre,Burna Boy,15NVnnLI5oXQSw10lKrR51,3t3tbmUPaWrFTUriPUeiXc,3wcj11K77LjEY1PkEazffa,afro,0.866,0.805,-4.029,0.128,0.0466,0,0.0196,0.496,102.971,9,4,1,153786,50
One Shirt (feat. Jonzing World),D'Prince,03WVVqszHZDnqIXmnDH8ag,7eZ8jGTEyRAtAWhSG2ttZq,6rqqLENUG5H57UnYuLOUbU,afro,0.671,0.903,-3.016,0.068,0.254,0,0.0919,0.963,92.007,3,4,0,266179,47
Pull Up,Femi Jaye,2bWWFbYMCQ9XLSJ5Bh24yJ,2is0Jpj6eBuyxcxooXHqUK,1sPoLDrEpjqiVca2lTWqVj,afro,0.711,0.751,-7.109,0.0777,0.0119,0.000627,0.0577,0.868,160.091,3,4,0,200999,45
Crazy Tings,Tems,5VQagemEOLpJJikcLzDNYR,1kphAJp2xhCv2IxfgWMKLR,687cZJR45JO7jhk1LHIbgq,afro,0.659,0.502,-11.088,0.405,0.556,5.46e-05,0.0953,0.497,199.891,6,4,0,182400,63
Sorry,Marvy,51atgKfE4lCZGjC6AYDDza,1Iecs2SO8jzG28Got1Aiya,1xmyKlDiuonunsgR0sLPiJ,afro,0.858,0.71,-2.384,0.124,0.44,1.52e-06,0.0843,0.76,104.169,10,4,0,178800,38
Lie,Kizz Daniel,5jVpi3fFf5OGAZ5bpe4Bhy,5R3HMJSiNPlGeNSfLFsgOH,1X6cBGnXpEpN7CmflLKmLV,afro,0.495,0.633,-6.675,0.294,0.511,0.00337,0.0927,0.738,201.726,6,4,1,156600,65
My Bella,BenjiFlow,0OuGcaERH4qPtFrWOaaNYK,7uHcYf4zEWTUGm3r4RStlZ,3NRpcByltnHx7oZxWbg8Lt,afro,0.648,0.623,-8.622,0.0499,0.229,0.000825,0.0998,0.387,91.925,7,4,1,159130,44
Petite,NSG,24ULbF2UnOeMbkmkGriTBc,3VviaPzhAXAIco8H3syNNq,31Ua7zSTJxegjyd49ujbSA,afro,0.631,0.565,-6.89,0.225,0.452,4e-05,0.0782,0.522,101.822,7,4,1,182711,64
Dimension (feat. Skepta & Rema),JAE5,2Jy4EdqIZswDZvVDh5dx3A,0Zp33hB1LZhbpMQCNfzeVF,3NbqBIc16CNAe5nYSmHR3p,afro,0.561,0.722,-6.437,0.068,0.173,4.86e-05,0.175,0.173,103.099,4,4,0,234027,65
Myself,Basketmouth,1cAC877yxQyX6AwXITokec,6T2ENCSoxCJBU9fXMu7OBf,12bnIxBXecZzYmrJKRbaQ4,afro,0.48,0.734,-6.978,0.287,0.161,0,0.108,0.777,95.735,4,4,0,203396,43
Jam (feat. Wizkid),StarBoy,6eHqU8ntHGzddACoxlfDX0,5nhLODdncnkg3rVlzva3YY,6w2IGYYbcQENdjdjU2IFo4,afro,0.735,0.761,-4.219,0.0496,0.0548,1.78e-06,0.0482,0.79,94.025,10,4,0,198679,59
